Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 50 34.2  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 50 12.5  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 50 41.2  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 50 49.7  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 100 47.0  93
hip CLUSTALO MAFFT-GINSI dpa_align 100 71.8  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 100 81.4  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 100 51.3  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 100 80.1  498
bowman CLUSTALO MAFFT-GINSI dpa_align 100 82.6  499
toxin CLUSTALO MAFFT-GINSI dpa_align 100 66.9  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 100 71.9  521
TNF CLUSTALO MAFFT-GINSI dpa_align 100 65.0  556
sti CLUSTALO MAFFT-GINSI dpa_align 100 57.4  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 100 54.5  640
profilin CLUSTALO MAFFT-GINSI dpa_align 100 73.2  687
ricin CLUSTALO MAFFT-GINSI dpa_align 100 83.1  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 100 88.4  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 100 88.4  774
ins CLUSTALO MAFFT-GINSI dpa_align 100 84.2  793
trfl CLUSTALO MAFFT-GINSI dpa_align 100 1.4  837
slectin CLUSTALO MAFFT-GINSI dpa_align 100 88.3  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 100 79.3  946
ltn CLUSTALO MAFFT-GINSI dpa_align 100 78.0  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 100 68.9  1073
az CLUSTALO MAFFT-GINSI dpa_align 100 27.3  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 100 86.9  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 100 0.0  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 100 58.1  1183
cah CLUSTALO MAFFT-GINSI dpa_align 100 62.1  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 100 85.8  1427
rub CLUSTALO MAFFT-GINSI dpa_align 100 85.3  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 100 84.1  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 100 71.5  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 100 77.7  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 100 71.6  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 100 79.0  2099
tms CLUSTALO MAFFT-GINSI dpa_align 100 90.0  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 100 47.8  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 100 71.4  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 100 43.1  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 100 81.3  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 100 75.5  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 100 13.9  2717
phc CLUSTALO MAFFT-GINSI dpa_align 100 87.8  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 100 60.8  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 100 54.1  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 100 87.4  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 100 65.8  3206
asp CLUSTALO MAFFT-GINSI dpa_align 100 45.1  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 100 44.7  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 100 79.3  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 100 65.1  3509
hr CLUSTALO MAFFT-GINSI dpa_align 100 96.3  3707
tim CLUSTALO MAFFT-GINSI dpa_align 100 91.7  3904
glob CLUSTALO MAFFT-GINSI dpa_align 100 56.4  3983
ace CLUSTALO MAFFT-GINSI dpa_align 100 67.1  3989
cys CLUSTALO MAFFT-GINSI dpa_align 100 59.7  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 100 77.8  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 100 68.2  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 100 72.6  4514
uce CLUSTALO MAFFT-GINSI dpa_align 100 39.9  4558
flav CLUSTALO MAFFT-GINSI dpa_align 100 38.1  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 100 84.1  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 100 85.8  4795
msb CLUSTALO MAFFT-GINSI dpa_align 100 63.8  4884
icd CLUSTALO MAFFT-GINSI dpa_align 100 81.0  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 100 60.2  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 100 79.3  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 100 96.5  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 100 69.5  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 100 70.5  7367
subt CLUSTALO MAFFT-GINSI dpa_align 100 26.8  7517
int CLUSTALO MAFFT-GINSI dpa_align 100 47.2  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 100 59.2  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 100 88.1  7691
egf CLUSTALO MAFFT-GINSI dpa_align 100 40.3  7774
blm CLUSTALO MAFFT-GINSI dpa_align 100 81.0  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 100 66.8  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 100 60.1  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 100 41.1  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 100 76.0  11833
hom CLUSTALO MAFFT-GINSI dpa_align 100 82.2  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 100 18.1  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 100 78.1  13277
hla CLUSTALO MAFFT-GINSI dpa_align 100 99.4  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 100 32.5  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 100 49.1  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 100 21.5  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 100 64.2  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 100 44.6  21013
adh CLUSTALO MAFFT-GINSI dpa_align 100 97.4  21331
aat CLUSTALO MAFFT-GINSI dpa_align 100 48.3  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 100 28.0  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 100 26.8  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 100 18.5  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 100 56.2  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 100 54.9  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 200 47.0  93
hip CLUSTALO MAFFT-GINSI dpa_align 200 76.7  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 200 81.2  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 200 70.1  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 200 81.0  498
bowman CLUSTALO MAFFT-GINSI dpa_align 200 8.1  499
toxin CLUSTALO MAFFT-GINSI dpa_align 200 53.2  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 200 82.8  521
TNF CLUSTALO MAFFT-GINSI dpa_align 200 71.2  556
sti CLUSTALO MAFFT-GINSI dpa_align 200 61.3  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 200 51.5  640
profilin CLUSTALO MAFFT-GINSI dpa_align 200 73.2  687
ricin CLUSTALO MAFFT-GINSI dpa_align 200 83.6  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 200 88.9  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 200 92.3  774
ins CLUSTALO MAFFT-GINSI dpa_align 200 82.7  793
trfl CLUSTALO MAFFT-GINSI dpa_align 200 2.7  837
slectin CLUSTALO MAFFT-GINSI dpa_align 200 75.3  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 200 80.1  946
ltn CLUSTALO MAFFT-GINSI dpa_align 200 77.3  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 200 73.3  1073
az CLUSTALO MAFFT-GINSI dpa_align 200 32.4  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 200 81.0  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 200 0.0  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 200 50.4  1183
cah CLUSTALO MAFFT-GINSI dpa_align 200 66.4  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 200 86.2  1427
rub CLUSTALO MAFFT-GINSI dpa_align 200 87.3  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 200 86.4  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 200 70.6  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 200 84.5  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 200 68.7  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 200 79.1  2099
tms CLUSTALO MAFFT-GINSI dpa_align 200 88.3  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 200 45.2  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 200 60.6  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 200 56.6  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 200 76.2  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 200 75.3  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 200 27.3  2717
phc CLUSTALO MAFFT-GINSI dpa_align 200 91.0  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 200 55.4  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 200 53.8  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 200 82.9  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 200 58.7  3206
asp CLUSTALO MAFFT-GINSI dpa_align 200 39.3  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 200 93.1  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 200 81.6  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 200 62.6  3509
hr CLUSTALO MAFFT-GINSI dpa_align 200 98.1  3707
tim CLUSTALO MAFFT-GINSI dpa_align 200 91.4  3904
glob CLUSTALO MAFFT-GINSI dpa_align 200 61.4  3983
ace CLUSTALO MAFFT-GINSI dpa_align 200 67.9  3989
cys CLUSTALO MAFFT-GINSI dpa_align 200 70.6  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 200 77.1  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 200 67.2  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 200 65.0  4514
uce CLUSTALO MAFFT-GINSI dpa_align 200 46.4  4558
flav CLUSTALO MAFFT-GINSI dpa_align 200 57.4  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 200 91.5  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 200 82.0  4795
msb CLUSTALO MAFFT-GINSI dpa_align 200 64.2  4884
icd CLUSTALO MAFFT-GINSI dpa_align 200 84.0  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 200 55.3  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 200 78.8  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 200 96.5  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 200 60.1  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 200 34.3  7367
subt CLUSTALO MAFFT-GINSI dpa_align 200 35.9  7517
int CLUSTALO MAFFT-GINSI dpa_align 200 49.2  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 200 61.1  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 200 88.9  7691
egf CLUSTALO MAFFT-GINSI dpa_align 200 30.8  7774
blm CLUSTALO MAFFT-GINSI dpa_align 200 83.7  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 200 71.5  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 200 64.1  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 200 44.7  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 200 79.2  11833
hom CLUSTALO MAFFT-GINSI dpa_align 200 84.0  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 200 34.7  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 200 77.0  13277
hla CLUSTALO MAFFT-GINSI dpa_align 200 99.4  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 200 32.0  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 200 48.5  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 200 20.0  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 200 3.6  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 200 35.2  21013
adh CLUSTALO MAFFT-GINSI dpa_align 200 96.5  21331
aat CLUSTALO MAFFT-GINSI dpa_align 200 43.7  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 200 28.0  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 200 26.2  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 200 25.8  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 200 71.3  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 200 57.8  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 500 47.0  93
hip CLUSTALO MAFFT-GINSI dpa_align 500 76.7  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 500 77.7  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 500 72.4  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 500 81.7  498
bowman CLUSTALO MAFFT-GINSI dpa_align 500 26.5  499
toxin CLUSTALO MAFFT-GINSI dpa_align 500 68.6  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 500 83.2  521
TNF CLUSTALO MAFFT-GINSI dpa_align 500 71.7  556
sti CLUSTALO MAFFT-GINSI dpa_align 500 65.8  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 500 50.8  640
profilin CLUSTALO MAFFT-GINSI dpa_align 500 76.1  687
ricin CLUSTALO MAFFT-GINSI dpa_align 500 74.1  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 500 86.1  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 500 88.4  774
ins CLUSTALO MAFFT-GINSI dpa_align 500 90.3  793
trfl CLUSTALO MAFFT-GINSI dpa_align 500 1.8  837
slectin CLUSTALO MAFFT-GINSI dpa_align 500 87.3  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 500 81.8  946
ltn CLUSTALO MAFFT-GINSI dpa_align 500 80.6  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 500 70.5  1073
az CLUSTALO MAFFT-GINSI dpa_align 500 40.9  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 500 83.4  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 500 36.4  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 500 59.3  1183
cah CLUSTALO MAFFT-GINSI dpa_align 500 74.1  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 500 92.5  1427
rub CLUSTALO MAFFT-GINSI dpa_align 500 96.7  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 500 87.3  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 500 80.3  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 500 84.1  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 500 72.4  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 500 82.2  2099
tms CLUSTALO MAFFT-GINSI dpa_align 500 90.3  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 500 49.2  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 500 66.1  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 500 48.0  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 500 77.4  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 500 75.6  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 500 40.9  2717
phc CLUSTALO MAFFT-GINSI dpa_align 500 93.0  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 500 56.0  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 500 53.0  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 500 86.9  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 500 59.6  3206
asp CLUSTALO MAFFT-GINSI dpa_align 500 43.9  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 500 94.6  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 500 92.4  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 500 61.7  3509
hr CLUSTALO MAFFT-GINSI dpa_align 500 99.6  3707
tim CLUSTALO MAFFT-GINSI dpa_align 500 90.6  3904
glob CLUSTALO MAFFT-GINSI dpa_align 500 56.3  3983
ace CLUSTALO MAFFT-GINSI dpa_align 500 72.1  3989
cys CLUSTALO MAFFT-GINSI dpa_align 500 74.7  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 500 74.0  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 500 26.3  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 500 73.5  4514
uce CLUSTALO MAFFT-GINSI dpa_align 500 63.1  4558
flav CLUSTALO MAFFT-GINSI dpa_align 500 64.3  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 500 89.5  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 500 83.8  4795
msb CLUSTALO MAFFT-GINSI dpa_align 500 69.3  4884
icd CLUSTALO MAFFT-GINSI dpa_align 500 83.1  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 500 56.8  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 500 78.1  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 500 96.5  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 500 69.5  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 500 72.5  7367
subt CLUSTALO MAFFT-GINSI dpa_align 500 43.5  7517
int CLUSTALO MAFFT-GINSI dpa_align 500 67.9  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 500 58.5  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 500 87.7  7691
egf CLUSTALO MAFFT-GINSI dpa_align 500 43.8  7774
blm CLUSTALO MAFFT-GINSI dpa_align 500 91.0  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 500 67.2  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 500 72.1  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 500 40.4  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 500 77.9  11833
hom CLUSTALO MAFFT-GINSI dpa_align 500 85.6  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 500 38.0  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 500 78.8  13277
hla CLUSTALO MAFFT-GINSI dpa_align 500 99.4  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 500 43.6  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 500 56.9  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 500 30.0  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 500 9.4  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 500 45.6  21013
adh CLUSTALO MAFFT-GINSI dpa_align 500 96.1  21331
aat CLUSTALO MAFFT-GINSI dpa_align 500 53.3  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 500 29.3  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 500 29.6  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 500 20.9  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 500 63.7  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 500 56.4  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 1000 47.0  93
hip CLUSTALO MAFFT-GINSI dpa_align 1000 76.7  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 1000 77.7  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 1000 72.4  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 1000 81.7  498
bowman CLUSTALO MAFFT-GINSI dpa_align 1000 26.5  499
toxin CLUSTALO MAFFT-GINSI dpa_align 1000 68.6  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 1000 85.3  521
TNF CLUSTALO MAFFT-GINSI dpa_align 1000 73.2  556
sti CLUSTALO MAFFT-GINSI dpa_align 1000 65.6  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 1000 50.8  640
profilin CLUSTALO MAFFT-GINSI dpa_align 1000 78.9  687
ricin CLUSTALO MAFFT-GINSI dpa_align 1000 73.9  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 1000 88.1  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 1000 90.8  774
ins CLUSTALO MAFFT-GINSI dpa_align 1000 86.0  793
