lyase_1 CLUSTALO MAFFT-GINSI dpa_align 100 77.3  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 100 94.9  7691
egf CLUSTALO MAFFT-GINSI dpa_align 100 66.3  7774
blm CLUSTALO MAFFT-GINSI dpa_align 100 93.3  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 100 86.0  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 100 74.9  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 100 57.9  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 100 92.8  11833
hom CLUSTALO MAFFT-GINSI dpa_align 100 92.1  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 100 58.8  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 100 88.9  13277
hla CLUSTALO MAFFT-GINSI dpa_align 100 99.8  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 100 57.6  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 100 72.9  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 100 42.7  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 100 80.0  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 100 71.6  21013
adh CLUSTALO MAFFT-GINSI dpa_align 100 98.7  21331
aat CLUSTALO MAFFT-GINSI dpa_align 100 77.8  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 100 73.2  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 100 53.3  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 100 66.1  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 100 79.5  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 100 77.7  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 200 81.2  93
hip CLUSTALO MAFFT-GINSI dpa_align 200 88.4  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 200 90.1  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 200 85.6  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 200 92.7  498
bowman CLUSTALO MAFFT-GINSI dpa_align 200 41.0  499
toxin CLUSTALO MAFFT-GINSI dpa_align 200 91.0  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 200 92.7  521
TNF CLUSTALO MAFFT-GINSI dpa_align 200 85.9  556
sti CLUSTALO MAFFT-GINSI dpa_align 200 80.5  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 200 79.9  640
profilin CLUSTALO MAFFT-GINSI dpa_align 200 86.4  687
ricin CLUSTALO MAFFT-GINSI dpa_align 200 91.4  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 200 96.1  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 200 96.9  774
ins CLUSTALO MAFFT-GINSI dpa_align 200 90.7  793
trfl CLUSTALO MAFFT-GINSI dpa_align 200 56.1  837
slectin CLUSTALO MAFFT-GINSI dpa_align 200 86.5  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 200 94.3  946
ltn CLUSTALO MAFFT-GINSI dpa_align 200 92.2  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 200 89.8  1073
az CLUSTALO MAFFT-GINSI dpa_align 200 71.4  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 200 92.5  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 200 54.2  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 200 64.6  1183
cah CLUSTALO MAFFT-GINSI dpa_align 200 84.2  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 200 92.7  1427
rub CLUSTALO MAFFT-GINSI dpa_align 200 95.3  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 200 92.3  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 200 90.9  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 200 92.6  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 200 82.1  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 200 90.7  2099
tms CLUSTALO MAFFT-GINSI dpa_align 200 95.0  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 200 62.3  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 200 79.5  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 200 78.4  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 200 87.4  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 200 85.8  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 200 50.1  2717
phc CLUSTALO MAFFT-GINSI dpa_align 200 97.7  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 200 81.7  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 200 84.5  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 200 92.5  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 200 74.9  3206
asp CLUSTALO MAFFT-GINSI dpa_align 200 71.7  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 200 97.1  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 200 92.0  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 200 74.5  3509
hr CLUSTALO MAFFT-GINSI dpa_align 200 99.0  3707
tim CLUSTALO MAFFT-GINSI dpa_align 200 96.5  3904
glob CLUSTALO MAFFT-GINSI dpa_align 200 93.1  3983
ace CLUSTALO MAFFT-GINSI dpa_align 200 81.8  3989
cys CLUSTALO MAFFT-GINSI dpa_align 200 89.8  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 200 90.9  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 200 88.4  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 200 85.5  4514
uce CLUSTALO MAFFT-GINSI dpa_align 200 86.1  4558
flav CLUSTALO MAFFT-GINSI dpa_align 200 82.5  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 200 95.5  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 200 92.3  4795
msb CLUSTALO MAFFT-GINSI dpa_align 200 83.9  4884
icd CLUSTALO MAFFT-GINSI dpa_align 200 92.6  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 200 86.3  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 200 89.1  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 200 97.7  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 200 71.4  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 200 76.8  7367
subt CLUSTALO MAFFT-GINSI dpa_align 200 74.6  7517
int CLUSTALO MAFFT-GINSI dpa_align 200 72.7  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 200 78.3  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 200 95.1  7691
egf CLUSTALO MAFFT-GINSI dpa_align 200 69.2  7774
blm CLUSTALO MAFFT-GINSI dpa_align 200 94.3  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 200 88.1  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 200 79.6  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 200 59.3  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 200 93.8  11833
hom CLUSTALO MAFFT-GINSI dpa_align 200 93.2  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 200 59.4  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 200 88.7  13277
hla CLUSTALO MAFFT-GINSI dpa_align 200 99.8  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 200 57.7  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 200 71.2  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 200 39.6  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 200 56.3  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 200 72.3  21013
adh CLUSTALO MAFFT-GINSI dpa_align 200 98.4  21331
aat CLUSTALO MAFFT-GINSI dpa_align 200 77.9  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 200 77.0  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 200 51.9  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 200 70.9  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 200 84.9  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 200 77.8  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 500 81.2  93
hip CLUSTALO MAFFT-GINSI dpa_align 500 88.4  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 500 88.3  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 500 87.4  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 500 93.8  498
bowman CLUSTALO MAFFT-GINSI dpa_align 500 66.3  499
toxin CLUSTALO MAFFT-GINSI dpa_align 500 90.6  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 500 93.2  521
TNF CLUSTALO MAFFT-GINSI dpa_align 500 82.9  556
sti CLUSTALO MAFFT-GINSI dpa_align 500 83.6  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 500 80.6  640
profilin CLUSTALO MAFFT-GINSI dpa_align 500 88.0  687
ricin CLUSTALO MAFFT-GINSI dpa_align 500 85.6  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 500 94.8  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 500 95.9  774
ins CLUSTALO MAFFT-GINSI dpa_align 500 96.1  793
trfl CLUSTALO MAFFT-GINSI dpa_align 500 55.6  837
slectin CLUSTALO MAFFT-GINSI dpa_align 500 92.8  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 500 94.7  946
ltn CLUSTALO MAFFT-GINSI dpa_align 500 93.3  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 500 88.7  1073
az CLUSTALO MAFFT-GINSI dpa_align 500 73.7  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 500 93.0  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 500 79.5  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 500 74.4  1183
cah CLUSTALO MAFFT-GINSI dpa_align 500 87.8  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 500 96.6  1427
rub CLUSTALO MAFFT-GINSI dpa_align 500 99.2  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 500 93.0  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 500 94.4  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 500 92.0  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 500 83.8  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 500 91.9  2099
tms CLUSTALO MAFFT-GINSI dpa_align 500 95.7  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 500 67.7  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 500 85.2  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 500 74.0  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 500 87.7  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 500 85.7  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 500 56.0  2717
phc CLUSTALO MAFFT-GINSI dpa_align 500 97.7  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 500 82.9  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 500 74.7  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 500 94.2  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 500 73.3  3206
asp CLUSTALO MAFFT-GINSI dpa_align 500 75.0  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 500 97.5  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 500 96.4  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 500 73.0  3509
hr CLUSTALO MAFFT-GINSI dpa_align 500 99.6  3707
tim CLUSTALO MAFFT-GINSI dpa_align 500 97.3  3904
glob CLUSTALO MAFFT-GINSI dpa_align 500 93.6  3983
ace CLUSTALO MAFFT-GINSI dpa_align 500 83.4  3989
cys CLUSTALO MAFFT-GINSI dpa_align 500 92.0  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 500 90.3  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 500 67.8  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 500 89.7  4514
uce CLUSTALO MAFFT-GINSI dpa_align 500 90.4  4558
flav CLUSTALO MAFFT-GINSI dpa_align 500 85.8  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 500 95.2  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 500 92.8  4795
msb CLUSTALO MAFFT-GINSI dpa_align 500 86.1  4884
icd CLUSTALO MAFFT-GINSI dpa_align 500 92.2  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 500 85.2  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 500 89.8  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 500 97.7  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 500 76.1  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 500 89.9  7367
subt CLUSTALO MAFFT-GINSI dpa_align 500 77.3  7517
int CLUSTALO MAFFT-GINSI dpa_align 500 81.0  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 500 76.9  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 500 94.3  7691
egf CLUSTALO MAFFT-GINSI dpa_align 500 70.5  7774
blm CLUSTALO MAFFT-GINSI dpa_align 500 97.1  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 500 84.3  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 500 87.4  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 500 57.3  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 500 93.7  11833
hom CLUSTALO MAFFT-GINSI dpa_align 500 93.2  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 500 64.2  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 500 89.1  13277
hla CLUSTALO MAFFT-GINSI dpa_align 500 99.8  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 500 61.6  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 500 75.0  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 500 52.3  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 500 36.3  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 500 72.7  21013
adh CLUSTALO MAFFT-GINSI dpa_align 500 98.3  21331
aat CLUSTALO MAFFT-GINSI dpa_align 500 83.4  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 500 76.3  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 500 56.2  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 500 77.6  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 500 81.6  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 500 80.5  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 1000 81.2  93
hip CLUSTALO MAFFT-GINSI dpa_align 1000 88.4  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 1000 88.3  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 1000 87.4  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 1000 93.8  498
bowman CLUSTALO MAFFT-GINSI dpa_align 1000 66.3  499
toxin CLUSTALO MAFFT-GINSI dpa_align 1000 90.6  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 1000 93.8  521
TNF CLUSTALO MAFFT-GINSI dpa_align 1000 85.7  556
sti CLUSTALO MAFFT-GINSI dpa_align 1000 83.0  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 1000 80.6  640
profilin CLUSTALO MAFFT-GINSI dpa_align 1000 91.0  687
ricin CLUSTALO MAFFT-GINSI dpa_align 1000 85.2  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 1000 96.2  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 1000 96.9  774
ins CLUSTALO MAFFT-GINSI dpa_align 1000 93.3  793
