full,dpa_align,CLUSTALO,CLUSTALO,tim,3904,51541
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,egf,7774,14038
full,std_align,CLUSTALO,CLUSTALO,zf-CCHH,88345,113061
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ins,793,735
full,dpa_align,UPP,CLUSTALO,profilin,687,205279
full,dpa_align,CLUSTALO,CLUSTALO,ghf1,4358,160292
full,std_align,CLUSTALO,MAFFT_PARTTREE,sdr,50157,10038588
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,az,1086,970
full,default_align,UPP,DEFAULT,tim,3904,1287885
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,ChtBD,774,71036
full,default_align,UPP,DEFAULT,sdr,50157,18166803
full,std_align,CLUSTALO,MAFFT-FFTNS1,ricin,747,21064
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,rnasemam,498,41752
full,dpa_align,UPP,MAFFT_PARTTREE,ins,793,397046
full,std_align,CLUSTALO,MAFFT-FFTNS1,gpdh,7691,224237
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,ghf1,4358,208094
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,peroxidase,4514,873374
full,default_align,UPP,DEFAULT,il8,1073,179208
full,std_align,CLUSTALO,MAFFT_PARTTREE,int,7572,754935
full,std_align,MAFFT-FFTNS1,CLUSTALO,tms,2118,3587
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,sodcu,2038,20787
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,az,1086,2158
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,gpdh,7691,341184
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,Ald_Xan_dh_2,2589,3422
full,std_align,CLUSTALO,MAFFT_PARTTREE,ghf5,2717,582355
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,proteasome,5732,11109
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,GEL,2195,76577
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,lyase_1,7632,21637
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,aldosered,13277,52225
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,profilin,687,64741
full,std_align,CLUSTALO,MAFFT-FFTNS1,adh,21331,3560257
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,Rhodanese,14049,1333325
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,phc,2957,107932
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,rnasemam,498,608
full,dpa_align,MAFFT-GINSI,CLUSTALO,LIM,6428,424238
full,default_align,MAFFT-SPARSECORE,DEFAULT,seatoxin,93,631
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,cryst,1160,42692
full,default_align,UPP,DEFAULT,aldosered,13277,18300587
full,dpa_align,UPP,MAFFT_PARTTREE,gpdh,7691,1709326
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,rvp,93681,659258
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,il8,1073,119881
full,std_align,CLUSTALO,MAFFT-FFTNS1,hip,167,482
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,annexin,3139,517351
full,std_align,CLUSTALO,CLUSTALO,ricin,747,7446
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,cryst,1160,1080
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,scorptoxin,363,1337
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,rvp,93681,5564017
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,HMG_box,4779,115429
full,dpa_align,UPP,CLUSTALO,gpdh,7691,1566073
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,aadh,3127,574175
full,std_align,CLUSTALO,MAFFT-FFTNS1,hpr,3349,24586
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,ghf11,521,816
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,cyt3,385,535
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,tRNA-synt_2b,11293,1857370
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,bowman,499,11202
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,Stap_Strp_toxin,640,43854
full,dpa_align,UPP,CLUSTALO,ghf22,760,200893
full,std_align,MAFFT-FFTNS1,CLUSTALO,peroxidase,4514,8011
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,tgfb,1606,7545
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,rhv,17976,177728
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,KAS,2070,4207
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,adh,21331,208221
full,default_align,UPP,DEFAULT,sti,613,306200
full,dpa_align,UPP,CLUSTALO,ins,793,256122
full,dpa_align,UPP,MAFFT-FFTNS1,ghf13,12607,7400950
full,dpa_align,UPP,MAFFT-FFTNS1,HMG_box,4779,570361
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,phoslip,946,986
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,DEATH,1183,5541
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,sodcu,2038,2530
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,ins,793,135117
full,default_align,MAFFT-SPARSECORE,DEFAULT,phc,2957,51789
full,dpa_align,UPP,MAFFT-FFTNS1,ghf11,521,215788
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,zf-CCHH,88345,1039294
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,Ald_Xan_dh_2,2589,16901
full,dpa_align,UPP,MAFFT_PARTTREE,ghf10,1502,1141403
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,aat,25100,6964718
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,ghf22,760,67982
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,sodfe,4455,141330
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,Ald_Xan_dh_2,2589,188875
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,annexin,3139,11842
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,uce,4558,8494
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,subt,7517,12103631
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,cah,1379,7849
full,dpa_align,UPP,MAFFT_PARTTREE,scorptoxin,363,57930
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,aat,25100,156727
full,dpa_align,UPP,MAFFT-FFTNS1,bowman,499,36469
full,default_align,UPP,DEFAULT,tRNA-synt_2b,11293,5649409
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,uce,4558,38669
full,std_align,MAFFT-FFTNS1,CLUSTALO,hom,12037,35949
full,std_align,MAFFT-FFTNS1,CLUSTALO,ace,3989,17124
full,dpa_align,MAFFT-GINSI,CLUSTALO,blmb,17200,21976133
full,dpa_align,UPP,CLUSTALO,adh,21331,5821403
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,cryst,1160,4162
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,il8,1073,884
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,kunitz,2266,67141
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,icd,5678,14371
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,icd,5678,1444802
full,dpa_align,UPP,MAFFT_PARTTREE,DMRL_synthase,2099,459333
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,ChtBD,774,20940
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,hip,167,402
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,egf,7774,304341
full,dpa_align,UPP,CLUSTALO,rnasemam,498,156789
full,dpa_align,UPP,MAFFT_PARTTREE,DEATH,1183,328744
full,dpa_align,CLUSTALO,CLUSTALO,asp,3262,104491
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,ghf10,1502,3887469
full,std_align,CLUSTALO,MAFFT_PARTTREE,proteasome,5732,112368
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,toxin,508,21429
full,std_align,CLUSTALO,CLUSTALO,seatoxin,93,269
full,std_align,CLUSTALO,CLUSTALO,hla,13465,64429
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,cys,4316,122065
full,dpa_align,MAFFT-GINSI,CLUSTALO,tRNA-synt_2b,11293,2565998
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,glob,3983,5415
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,subt,7517,54726
full,std_align,CLUSTALO,MAFFT-FFTNS1,HMG_box,4779,40887
full,std_align,CLUSTALO,CLUSTALO,phc,2957,8705
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,il8,1073,4093
full,default_align,UPP,DEFAULT,ricin,747,534941
full,dpa_align,MAFFT-GINSI,CLUSTALO,serpin,3144,4623423
full,std_align,MAFFT-FFTNS1,CLUSTALO,kringle,1091,785
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,adh,21331,2195604
full,std_align,CLUSTALO,CLUSTALO,asp,3262,651874
full,dpa_align,UPP,MAFFT_PARTTREE,mmp,1427,1293475
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ins,793,903
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,annexin,3139,12574
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,asp,3262,3420774
full,std_align,CLUSTALO,MAFFT_PARTTREE,uce,4558,98068
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,proteasome,5732,63398
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,int,7572,179809
full,dpa_align,UPP,CLUSTALO,ghf10,1502,1217896
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,ghf10,1502,7092
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,cys,4316,1686712
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,Ald_Xan_dh_2,2589,174446
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,Acetyltransf,46285,427743
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,blmb,17200,15471208
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,rnasemam,498,3272
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,adh,21331,229082
full,std_align,CLUSTALO,MAFFT-FFTNS1,HLH,6781,46297
full,default_align,MAFFT-SPARSECORE,DEFAULT,blm,9105,3928248
full,std_align,CLUSTALO,MAFFT_PARTTREE,flav,4612,66582
full,std_align,CLUSTALO,CLUSTALO,ghf13,12607,735942
full,std_align,CLUSTALO,CLUSTALO,GEL,2195,5218
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,tim,3904,62004
full,std_align,CLUSTALO,MAFFT_PARTTREE,sodfe,4455,13648
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,OTCace,4795,310392
full,std_align,CLUSTALO,MAFFT-FFTNS1,rub,1435,3374
full,std_align,MAFFT-FFTNS1,CLUSTALO,lyase_1,7632,19037
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,hpr,3349,70896
full,default_align,UPP,DEFAULT,Sulfotransfer,2489,3437062
full,dpa_align,UPP,CLUSTALO,msb,4884,1704300
full,dpa_align,UPP,MAFFT-FFTNS1,ghf10,1502,1021508
full,default_align,MAFFT-SPARSECORE,DEFAULT,toxin,508,21225
full,dpa_align,MAFFT-GINSI,CLUSTALO,tim,3904,811721
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,GEL,2195,2084
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,mofe,2567,19218
full,default_align,MAFFT-SPARSECORE,DEFAULT,biotin_lipoyl,11833,148712
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,hip,167,365
full,default_align,MAFFT-SPARSECORE,DEFAULT,rub,1435,20191
full,dpa_align,UPP,CLUSTALO,cytb,3206,907982
full,dpa_align,UPP,MAFFT_PARTTREE,cyclo,6288,2379365
full,dpa_align,UPP,MAFFT-FFTNS1,egf,7774,924658
full,default_align,MAFFT-SPARSECORE,DEFAULT,gluts,10099,456824
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,ricin,747,167459
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,tRNA-synt_2b,11293,5749560
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,msb,4884,51143
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,peroxidase,4514,109722
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,ghf13,12607,365660
full,default_align,UPP,DEFAULT,hpr,3349,311942
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,slectin,932,146887
full,dpa_align,MAFFT-GINSI,CLUSTALO,TNF,556,76176
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,cyt3,385,641
full,dpa_align,UPP,CLUSTALO,mofe,2567,1993651
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,msb,4884,751955
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,aadh,3127,22862
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,GEL,2195,72802
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,sodfe,4455,106165
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,sodfe,4455,16175
full,dpa_align,UPP,MAFFT_PARTTREE,tgfb,1606,283978
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,slectin,932,99306
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,sdr,50157,383454
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,gpdh,7691,49034
full,dpa_align,MAFFT-GINSI,CLUSTALO,mofe,2567,2818776
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,cyclo,6288,4610451
full,dpa_align,MAFFT-GINSI,CLUSTALO,kunitz,2266,232670
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,hla,13465,557157
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,ghf5,2717,149275
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,myb_DNA-binding,10398,205495
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,aldosered,13277,388844
full,std_align,MAFFT-FFTNS1,CLUSTALO,profilin,687,720
full,std_align,CLUSTALO,MAFFT_PARTTREE,aadh,3127,51694
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,int,7572,21272
full,dpa_align,UPP,CLUSTALO,biotin_lipoyl,11833,1461099
full,std_align,CLUSTALO,MAFFT-FFTNS1,asp,3262,1671580
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,annexin,3139,31032
full,default_align,MAFFT-SPARSECORE,DEFAULT,blmb,17200,2354748
full,std_align,CLUSTALO,MAFFT-FFTNS1,kringle,1091,9877
full,std_align,CLUSTALO,MAFFT-FFTNS1,az,1086,13812
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,cys,4316,1762417
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,ins,793,819
full,dpa_align,MAFFT-GINSI,CLUSTALO,ricin,747,407073
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,slectin,932,1325
full,dpa_align,MAFFT-GINSI,CLUSTALO,ace,3989,12222042
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,rrm,27610,128203
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,mofe,2567,105128
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,cryst,1160,44281
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,KAS,2070,2684
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,ghf22,760,60790
full,dpa_align,MAFFT-GINSI,CLUSTALO,Acetyltransf,46285,16738790
full,dpa_align,UPP,MAFFT_PARTTREE,cyt3,385,144790
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,aadh,3127,51964
full,std_align,CLUSTALO,MAFFT-FFTNS1,tRNA-synt_2b,11293,607321
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,rrm,27610,152531
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,il8,1073,28631
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,hormone_rec,3509,98014
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ghf11,521,757
full,dpa_align,MAFFT-GINSI,CLUSTALO,tgfb,1606,205491
full,dpa_align,UPP,MAFFT-FFTNS1,p450,21013,20604853
full,std_align,CLUSTALO,MAFFT_PARTTREE,ghf1,4358,488321
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,tRNA-synt_2b,11293,4021329
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,rnasemam,498,3246
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,TNF,556,5449
full,dpa_align,MAFFT-GINSI,CLUSTALO,sti,613,142102
full,default_align,MAFFT-SPARSECORE,DEFAULT,Rhodanese,14049,498632
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,gluts,10099,32288
full,default_align,MAFFT-SPARSECORE,DEFAULT,proteasome,5732,169774
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,bowman,499,510
full,dpa_align,UPP,CLUSTALO,lyase_1,7632,3531931
full,std_align,MAFFT-FFTNS1,CLUSTALO,asp,3262,8092
full,dpa_align,UPP,MAFFT-FFTNS1,hip,167,25269
full,std_align,CLUSTALO,MAFFT_PARTTREE,hr,3707,8254
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,DEATH,1183,1081
full,std_align,CLUSTALO,MAFFT-FFTNS1,ltn,1068,69667
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,az,1086,67860
full,dpa_align,CLUSTALO,CLUSTALO,rrm,27610,143166
full,dpa_align,CLUSTALO,CLUSTALO,aat,25100,759930
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,cys,4316,10390
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,hom,12037,189855
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,ghf11,521,6148
full,dpa_align,MAFFT-GINSI,CLUSTALO,zf-CCHH,88345,1532246
full,dpa_align,MAFFT-GINSI,CLUSTALO,ghf22,760,118494
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,zf-CCHH,88345,1885170
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,myb_DNA-binding,10398,36281
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,egf,7774,449863
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,ChtBD,774,63079
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,blmb,17200,3948061
full,default_align,MAFFT-SPARSECORE,DEFAULT,ltn,1068,677573
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,seatoxin,93,971
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,tgfb,1606,1477
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,ace,3989,34370
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,sodcu,2038,9378
full,std_align,MAFFT-FFTNS1,CLUSTALO,biotin_lipoyl,11833,34323
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,KAS,2070,238643
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,bowman,499,11693
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,profilin,687,782
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,int,7572,2417070
full,default_align,MAFFT-SPARSECORE,DEFAULT,ghf10,1502,1014349
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,phoslip,946,1080
full,std_align,CLUSTALO,CLUSTALO,rvp,93681,276321
full,std_align,MAFFT-FFTNS1,CLUSTALO,phc,2957,2747
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,ChtBD,774,15276
full,dpa_align,MAFFT-GINSI,CLUSTALO,peroxidase,4514,4663421
full,dpa_align,CLUSTALO,CLUSTALO,TNF,556,5135
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,sodcu,2038,640758
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,ChtBD,774,634
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,myb_DNA-binding,10398,26571
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,hla,13465,60051
full,dpa_align,UPP,MAFFT-FFTNS1,mmp,1427,1041378
full,std_align,MAFFT-FFTNS1,CLUSTALO,flav,4612,6749
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,glob,3983,21769
full,dpa_align,UPP,MAFFT-FFTNS1,ltn,1068,702811
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,phc,2957,3862
full,std_align,CLUSTALO,MAFFT-FFTNS1,OTCace,4795,74918
full,default_align,MAFFT-SPARSECORE,DEFAULT,kringle,1091,38925
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,kunitz,2266,5307
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,ins,793,4533
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,zf-CCHH,88345,1818984
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,serpin,3144,9802
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,scorptoxin,363,524
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,flav,4612,12787
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,biotin_lipoyl,11833,36638
full,dpa_align,CLUSTALO,CLUSTALO,hpr,3349,12406
full,dpa_align,MAFFT-GINSI,CLUSTALO,slectin,932,440188
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,aadh,3127,18968
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,trfl,837,3297
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,aadh,3127,5496
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,glob,3983,24574
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,TNF,556,60469
full,dpa_align,MAFFT-GINSI,CLUSTALO,rvp,93681,4910674
full,dpa_align,CLUSTALO,CLUSTALO,ghf11,521,6350
full,dpa_align,UPP,MAFFT_PARTTREE,tms,2118,1187665
full,std_align,CLUSTALO,MAFFT-FFTNS1,slectin,932,18309
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,ghf13,12607,4698765
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,rnasemam,498,41892
full,dpa_align,CLUSTALO,CLUSTALO,biotin_lipoyl,11833,46004
