full,dpa_align,CLUSTALO,MAFFT_PARTTREE,ldh,7367,62.4
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,hip,167,58.3
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,rub,1435,92.6
full,default_align,MAFFT-SPARSECORE,DEFAULT,egf,7774,7.4
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,int,7572,34.7
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,lyase_1,7632,52.5
full,std_align,CLUSTALO,MAFFT_PARTTREE,cyt3,385,36.4
full,default_align,MAFFT-SPARSECORE,DEFAULT,ldh,7367,52.2
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,OTCace,4795,85.2
full,std_align,CLUSTALO,MAFFT-FFTNS1,HLH,6781,83.3
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,aat,25100,28.8
full,dpa_align,MAFFT-GINSI,CLUSTALO,flav,4612,69.1
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,rhv,17976,20.6
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,phoslip,946,72.8
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,profilin,687,71.1
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,toxin,508,53.2
full,dpa_align,UPP,MAFFT-FFTNS1,tgfb,1606,54.7
full,std_align,CLUSTALO,MAFFT-FFTNS1,seatoxin,93,55.1
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,Ald_Xan_dh_2,2589,57.2
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,peroxidase,4514,60.2
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,rrm,27610,15.3
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,slectin,932,83.9
full,std_align,CLUSTALO,CLUSTALO,cyt3,385,59.3
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,tms,2118,78.6
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,aldosered,13277,70.8
full,std_align,CLUSTALO,CLUSTALO,ghf11,521,83.3
full,std_align,CLUSTALO,MAFFT-FFTNS1,ricin,747,79.9
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,cryst,1160,1.7
full,std_align,CLUSTALO,CLUSTALO,bowman,499,75.7
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,kringle,1091,67.4
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,sti,613,50.0
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,ChtBD,774,90.7
full,dpa_align,UPP,MAFFT-FFTNS1,int,7572,44.6
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,DEATH,1183,37.9
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,seatoxin,93,46.9
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,il8,1073,59.7
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,biotin_lipoyl,11833,72.9
full,std_align,CLUSTALO,CLUSTALO,sti,613,50.0
full,dpa_align,UPP,MAFFT-FFTNS1,msb,4884,55.2
full,std_align,CLUSTALO,MAFFT-FFTNS1,lyase_1,7632,57.5
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,sdr,50157,29.0
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,ChtBD,774,88.4
full,dpa_align,UPP,CLUSTALO,sdr,50157,29.7
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,hla,13465,100.0
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,Acetyltransf,46285,22.2
full,std_align,MAFFT-FFTNS1,CLUSTALO,cytb,3206,52.2
full,std_align,MAFFT-FFTNS1,CLUSTALO,rhv,17976,2.4
full,dpa_align,CLUSTALO,CLUSTALO,HLH,6781,52.4
full,std_align,CLUSTALO,MAFFT_PARTTREE,gluts,10099,11.6
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,az,1086,40.8
full,dpa_align,UPP,CLUSTALO,gluts,10099,59.7
full,std_align,CLUSTALO,MAFFT_PARTTREE,DMRL_synthase,2099,71.6
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,adh,21331,95.7
full,dpa_align,CLUSTALO,CLUSTALO,hr,3707,93.7
full,std_align,CLUSTALO,MAFFT_PARTTREE,aadh,3127,51.5
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,cys,4316,20.9
full,std_align,CLUSTALO,MAFFT_PARTTREE,rhv,17976,47.9
full,dpa_align,UPP,MAFFT-FFTNS1,aldosered,13277,52.9
full,dpa_align,UPP,MAFFT_PARTTREE,Sulfotransfer,2489,4.1
full,dpa_align,MAFFT-GINSI,CLUSTALO,ldh,7367,62.2
full,dpa_align,MAFFT-GINSI,CLUSTALO,oxidored_q6,3348,92.9
full,dpa_align,UPP,MAFFT_PARTTREE,ghf22,760,80.8
full,default_align,UPP,DEFAULT,Acetyltransf,46285,24.9
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,tRNA-synt_2b,11293,21.8
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,ace,3989,68.3
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ChtBD,774,88.4
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,scorptoxin,363,76.7
full,std_align,MAFFT-FFTNS1,CLUSTALO,peroxidase,4514,51.0
full,default_align,UPP,DEFAULT,ghf5,2717,2.8
full,dpa_align,UPP,MAFFT_PARTTREE,KAS,2070,40.5
full,dpa_align,UPP,MAFFT-FFTNS1,kringle,1091,79.8
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,tms,2118,81.4
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,cys,4316,56.7
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,az,1086,37.5
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,GEL,2195,27.4
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,kringle,1091,82.0
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,phoslip,946,58.1
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,blm,9105,11.6
full,std_align,CLUSTALO,MAFFT_PARTTREE,adh,21331,97.1
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,DEATH,1183,22.6
full,dpa_align,MAFFT-GINSI,CLUSTALO,slectin,932,88.3
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,cyt3,385,33.1
full,dpa_align,MAFFT-GINSI,CLUSTALO,HMG_box,4779,82.7
full,std_align,CLUSTALO,CLUSTALO,profilin,687,71.1
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,Sulfotransfer,2489,40.5
full,dpa_align,UPP,MAFFT_PARTTREE,ltn,1068,78.7
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,LIM,6428,67.1
full,std_align,MAFFT-FFTNS1,CLUSTALO,cyt3,385,47.5
full,dpa_align,CLUSTALO,CLUSTALO,sodcu,2038,68.1
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,ghf11,521,81.8
full,std_align,CLUSTALO,MAFFT_PARTTREE,subt,7517,3.8
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,int,7572,50.0
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,hip,167,58.3
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,mmp,1427,87.0
full,dpa_align,UPP,MAFFT-FFTNS1,trfl,837,0.7
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,egf,7774,20.6
full,dpa_align,MAFFT-GINSI,CLUSTALO,sdr,50157,19.6
full,default_align,MAFFT-SPARSECORE,DEFAULT,ins,793,79.7
full,dpa_align,CLUSTALO,CLUSTALO,oxidored_q6,3348,91.4
full,dpa_align,UPP,CLUSTALO,toxin,508,59.7
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,icd,5678,72.5
full,default_align,UPP,DEFAULT,int,7572,73.3
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,aadh,3127,42.9
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,kunitz,2266,36.7
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,sodfe,4455,62.2
full,dpa_align,MAFFT-GINSI,CLUSTALO,TNF,556,73.2
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,blm,9105,13.1
full,std_align,MAFFT-FFTNS1,CLUSTALO,tRNA-synt_2b,11293,14.8
full,std_align,CLUSTALO,MAFFT_PARTTREE,rnasemam,498,73.1
full,std_align,MAFFT-FFTNS1,CLUSTALO,serpin,3144,74.4
full,std_align,CLUSTALO,CLUSTALO,blmb,17200,14.2
full,dpa_align,MAFFT-GINSI,CLUSTALO,az,1086,37.0
full,std_align,CLUSTALO,MAFFT_PARTTREE,oxidored_q6,3348,88.0
full,std_align,CLUSTALO,MAFFT_PARTTREE,HMG_box,4779,76.5
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,ldh,7367,53.2
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,icd,5678,76.3
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,profilin,687,80.5
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,bowman,499,5.7
full,dpa_align,UPP,CLUSTALO,rrm,27610,19.8
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,icd,5678,78.5
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,Acetyltransf,46285,21.2
full,std_align,CLUSTALO,MAFFT-FFTNS1,DMRL_synthase,2099,72.2
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,aldosered,13277,57.8
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,GEL,2195,36.3
full,std_align,CLUSTALO,MAFFT_PARTTREE,il8,1073,51.9
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,asp,3262,51.3
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,glob,3983,5.9
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,tgfb,1606,61.5
full,std_align,CLUSTALO,MAFFT-FFTNS1,PDZ,14950,28.3
full,dpa_align,UPP,MAFFT_PARTTREE,tms,2118,80.0
full,dpa_align,CLUSTALO,CLUSTALO,hip,167,65.5
full,std_align,CLUSTALO,MAFFT_PARTTREE,p450,21013,4.6
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,ghf1,4358,44.5
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,tRNA-synt_2b,11293,26.5
full,default_align,UPP,DEFAULT,cys,4316,67.2
full,std_align,CLUSTALO,MAFFT_PARTTREE,LIM,6428,72.0
full,dpa_align,UPP,CLUSTALO,hip,167,51.2
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,annexin,3139,0.6
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,subt,7517,2.3
full,dpa_align,UPP,MAFFT-FFTNS1,gpdh,7691,37.2
full,std_align,CLUSTALO,CLUSTALO,cyclo,6288,69.8
full,dpa_align,UPP,MAFFT_PARTTREE,ghf5,2717,31.4
full,dpa_align,UPP,MAFFT-FFTNS1,ghf11,521,76.6
full,dpa_align,UPP,MAFFT_PARTTREE,uce,4558,38.0
full,std_align,CLUSTALO,MAFFT-FFTNS1,zf-CCHH,88345,22.9
full,default_align,MAFFT-SPARSECORE,DEFAULT,mofe,2567,76.4
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,p450,21013,22.0
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,ricin,747,68.1
full,std_align,CLUSTALO,MAFFT_PARTTREE,ldh,7367,50.0
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,KAS,2070,61.0
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ace,3989,30.3
full,dpa_align,UPP,MAFFT-FFTNS1,cryst,1160,0.0
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,hpr,3349,89.8
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,lyase_1,7632,55.3
full,default_align,UPP,DEFAULT,tgfb,1606,40.2
full,dpa_align,UPP,CLUSTALO,Acetyltransf,46285,25.9
full,dpa_align,MAFFT-GINSI,CLUSTALO,ghf22,760,86.2
full,dpa_align,CLUSTALO,CLUSTALO,ldh,7367,55.1
full,std_align,CLUSTALO,MAFFT-FFTNS1,scorptoxin,363,86.3
full,dpa_align,UPP,MAFFT-FFTNS1,sodfe,4455,23.9
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,bowman,499,75.7
full,dpa_align,MAFFT-GINSI,CLUSTALO,tRNA-synt_2b,11293,28.8
full,dpa_align,MAFFT-GINSI,CLUSTALO,kunitz,2266,83.3
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,sodcu,2038,81.3
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,profilin,687,80.5
full,default_align,UPP,DEFAULT,tms,2118,83.5
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,PDZ,14950,31.3
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,peroxidase,4514,56.4
full,dpa_align,MAFFT-GINSI,CLUSTALO,aldosered,13277,69.8
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,tRNA-synt_2b,11293,21.8
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,blm,9105,36.0
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,rub,1435,96.3
full,std_align,MAFFT-FFTNS1,CLUSTALO,tgfb,1606,59.0
full,dpa_align,UPP,MAFFT-FFTNS1,tms,2118,83.2
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,cah,1379,66.1
full,std_align,CLUSTALO,MAFFT_PARTTREE,flav,4612,30.9
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,tms,2118,80.4
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,cryst,1160,37.6
full,dpa_align,CLUSTALO,CLUSTALO,hormone_rec,3509,43.8
full,dpa_align,UPP,MAFFT_PARTTREE,msb,4884,49.7
full,dpa_align,MAFFT-GINSI,CLUSTALO,ricin,747,68.1
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,ricin,747,71.8
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,kringle,1091,82.0
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,lyase_1,7632,56.5
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,ghf13,12607,30.4
full,std_align,MAFFT-FFTNS1,CLUSTALO,ins,793,75.4
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,bowman,499,34.3
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,ghf5,2717,24.9
full,dpa_align,UPP,CLUSTALO,ace,3989,60.9
full,dpa_align,UPP,MAFFT_PARTTREE,toxin,508,59.7
full,dpa_align,UPP,MAFFT-FFTNS1,cyt3,385,64.4
full,std_align,CLUSTALO,MAFFT-FFTNS1,cah,1379,70.8
full,std_align,CLUSTALO,CLUSTALO,ldh,7367,53.5
full,dpa_align,UPP,CLUSTALO,tim,3904,88.0
full,dpa_align,UPP,MAFFT_PARTTREE,ghf10,1502,69.7
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,int,7572,69.3
full,default_align,MAFFT-SPARSECORE,DEFAULT,ChtBD,774,88.4
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,rvp,93681,40.5
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,aldosered,13277,68.0
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,kunitz,2266,85.0
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,Ald_Xan_dh_2,2589,69.1
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,ricin,747,68.1
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,rrm,27610,16.2
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ghf13,12607,14.9
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,serpin,3144,60.8
full,std_align,CLUSTALO,CLUSTALO,flav,4612,50.3
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,scorptoxin,363,65.8
full,dpa_align,CLUSTALO,CLUSTALO,tgfb,1606,54.7
full,dpa_align,UPP,CLUSTALO,rhv,17976,10.3
full,default_align,MAFFT-SPARSECORE,DEFAULT,DEATH,1183,33.9
full,dpa_align,UPP,MAFFT-FFTNS1,peroxidase,4514,71.1
full,std_align,CLUSTALO,MAFFT-FFTNS1,int,7572,19.3
full,dpa_align,MAFFT-GINSI,CLUSTALO,phoslip,946,72.8
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,icd,5678,81.8
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,bowman,499,75.7
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,ghf5,2717,10.3
full,std_align,MAFFT-FFTNS1,CLUSTALO,TNF,556,61.8
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,int,7572,18.3
full,std_align,CLUSTALO,CLUSTALO,hom,12037,66.7
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,rnasemam,498,73.1
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,Stap_Strp_toxin,640,42.0
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,ghf13,12607,20.9
full,std_align,CLUSTALO,CLUSTALO,rnasemam,498,73.1
full,dpa_align,MAFFT-GINSI,CLUSTALO,tms,2118,85.3
full,std_align,CLUSTALO,MAFFT_PARTTREE,serpin,3144,49.2
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,int,7572,17.3
full,dpa_align,MAFFT-SPARSECORE,MAFFT-FFTNS1,serpin,3144,80.4
full,dpa_align,UPP,MAFFT_PARTTREE,peroxidase,4514,71.6
full,std_align,MAFFT-FFTNS1,CLUSTALO,ldh,7367,44.3
full,std_align,MAFFT-FFTNS1,CLUSTALO,rnasemam,498,69.4
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,adh,21331,97.6
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,zf-CCHH,88345,28.6
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,HMG_box,4779,56.8
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,scorptoxin,363,75.3
full,dpa_align,MAFFT-GINSI,MAFFT-FFTNS1,lyase_1,7632,48.9
full,dpa_align,MAFFT-GINSI,CLUSTALO,myb_DNA-binding,10398,75.0
full,dpa_align,CLUSTALO,MAFFT_PARTTREE,kringle,1091,71.9
full,dpa_align,MAFFT-FFTNS1,MAFFT-FFTNS1,icd,5678,77.4
full,dpa_align,UPP,CLUSTALO,hormone_rec,3509,50.2
full,dpa_align,MAFFT-GINSI,CLUSTALO,ChtBD,774,88.4
full,dpa_align,UPP,MAFFT-FFTNS1,egf,7774,19.1
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,adh,21331,95.5
full,dpa_align,MAFFT-FFTNS1,CLUSTALO,gpdh,7691,85.5
full,dpa_align,MAFFT-GINSI,MAFFT_PARTTREE,ltn,1068,75.5
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,bowman,499,34.3
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,phc,2957,87.2
full,std_align,CLUSTALO,MAFFT-FFTNS1,ghf22,760,83.1
full,dpa_align,UPP,MAFFT_PARTTREE,sti,613,60.3
full,std_align,CLUSTALO,CLUSTALO,sdr,50157,5.7
full,dpa_align,MAFFT-SPARSECORE,CLUSTALO,bowman,499,34.3
full,dpa_align,UPP,CLUSTALO,Stap_Strp_toxin,640,30.0
full,std_align,MAFFT-FFTNS1,MAFFT-FFTNS1,cys,4316,45.9
full,default_align,MAFFT-SPARSECORE,DEFAULT,rvp,93681,33.3
full,default_align,UPP,DEFAULT,hormone_rec,3509,51.2
full,dpa_align,CLUSTALO,CLUSTALO,il8,1073,48.1
full,dpa_align,UPP,CLUSTALO,hla,13465,100.0
full,dpa_align,UPP,MAFFT-FFTNS1,adh,21331,97.9
full,default_align,UPP,DEFAULT,cyt3,385,51.7
full,default_align,MAFFT-SPARSECORE,DEFAULT,Sulfotransfer,2489,38.9
full,std_align,CLUSTALO,CLUSTALO,rhv,17976,57.0
full,std_align,MAFFT-FFTNS1,MAFFT_PARTTREE,toxin,508,28.6
full,dpa_align,MAFFT-SPARSECORE,MAFFT_PARTTREE,tim,3904,90.3
full,dpa_align,UPP,MAFFT_PARTTREE,ldh,7367,31.9
full,dpa_align,CLUSTALO,CLUSTALO,rnasemam,498,73.1
full,dpa_align,CLUSTALO,MAFFT-FFTNS1,ace,3989,58.0
full,dpa_align,UPP,MAFFT_PARTTREE,ghf11,521,78.6
full,dpa_align,UPP,MAFFT_PARTTREE,hla,13465,96.6
full,dpa_align,UPP,MAFFT-FFTNS1,oxidored_q6,3348,96.6
full,std_align,CLUSTALO,MAFFT-FFTNS1,peroxidase,4514,61.0
full,dpa_align,UPP,MAFFT_PARTTREE,subt,7517,0.0
full,dpa_align,MAFFT-FFTNS1,MAFFT_PARTTREE,msb,4884,18.6
